lang_column,TLA,LSL,SQL,PostScript,Brainfuck,PureScript,'Vim script',ColdFusion,'Propeller Spin',PLSQL,Smalltalk,APL,GLSL,Perl,Processing,CSS,Apex,Haxe,Max,'DIGITAL Command Language',R,NSIS,BlitzBasic,Fantom,QMake,Factor,Scala,CMake,Golo,'Visual Basic',J,LiveScript,Dogescript,XS,UrWeb,'GCC Machine Description',AMPL,Slash,PureBasic,Pascal,Assembly,HyPhy,Cool,LabVIEW,'Pure Data',NewLisp,JavaScript,Befunge,Squirrel,Python,Nginx,CartoCSS,Boo,Rebol,TypeScript,'OpenEdge ABL',Makefile,HTML,IDL,Gnuplot,Clojure,C#,Ada,ABAP,PLpgSQL,Stan,Ruby,'Standard ML',Io,eC,SAS,RenderScript,AspectJ,Idris,Stata,M4,Zephir,'AGS Script',Elm,Verilog,Ragel,AutoIt,ChucK,xBase,ooc,REXX,Rust,XML,JSONiq,Diff,E,Cirru,DM,BitBake,Bro,SystemVerilog,PAWN,Gherkin,Lean,Lua,Turing,'Component Pascal',Brightscript,Mako,OpenSCAD,Clarion,KRL,ANTLR,XQuery,LLVM,'Inno Setup','Graphviz (DOT)',Julia,Oz,Scheme,Parrot,Liquid,C,'Ragel in Ruby Host','Web Ontology Language',Fortran,Objective-C,XC,Objective-C++,Mercury,Modula-2,NetLogo,CLIPS,COBOL,Smali,Rouge,Myghty,Racket,Genshi,M,AppleScript,VCL,'Jupyter Notebook',QML,'Csound Document',Lasso,'Cap\'n Proto',VHDL,RobotFramework,'POV-Ray SDL',SaltStack,MoonScript,nesC,D,Crystal,Limbo,Pike,Java,SourcePawn,Logos,Forth,Arduino,Terra,Eagle,Dart,Redcode,Kotlin,Batchfile,Thrift,F#,Hy,Opa,Eiffel,VimL,'Emacs Lisp',Scilab,GAP,Haskell,LilyPond,Gosu,Fancy,'1C Enterprise',Xtend,PigLatin,GDB,PHP,C++,'API Blueprint',Shell,Mathematica,Cycript,DTrace,PicoLisp,Cucumber,ApacheConf,Jasmin,Groovy,Csound,RAML,Omgrofl,Frege,Mask,Nu,AutoHotkey,MAXScript,FLUX,Cuda,Lex,Smarty,Objective-J,Coq,ASP,Pony,Tea,EmberScript,ActionScript,Go,Bison,UnrealScript,XSLT,Self,Swift,'IGOR Pro','Inform 7',Clean,Harbour,KiCad,'Module Management System',Vue,Vala,'Game Maker Language','Gettext Catalog',Nim,Hack,Alloy,Volt,TeX,Nix,Tcl,Ioke,Matlab,LOLCODE,HCL,Arc,Augeas,Nemerle,'Protocol Buffer',Elixir,Metal,CoffeeScript,XProc,Erlang,Prolog,HLSL,FreeMarker,'SRecode Template',Yacc,Groff,SuperCollider,SQLPL,'Common Lisp',PowerShell,Puppet,Handlebars,GDScript,OCaml,Roff,Awk,Agda,Perl6,cluster
Eagle,0,0,0,2,0,0,0,0,1,0,0,0,3,2,0,3,0,0,0,2,0,2,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,6,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,cluster4
Dart,0,9,0,1,3,1,0,10,0,1,0,1,8,14,1,25,1,12,0,2,11,4,1,1,3,1,17,3,1,11,1,11,1,0,1,0,0,0,1,10,11,1,1,0,0,2,28,0,1,24,2,0,1,1,15,1,16,23,0,0,16,19,9,10,0,0,18,1,10,0,1,0,0,1,0,1,0,1,8,10,0,1,0,1,1,0,16,0,10,1,0,9,0,0,0,0,0,0,7,17,1,0,0,0,8,0,0,0,10,1,0,0,12,1,11,0,8,12,1,0,5,16,0,1,1,1,0,0,9,1,0,0,4,0,2,2,0,0,0,0,0,0,10,0,0,0,3,0,13,3,1,1,21,0,0,10,2,0,0,70,0,2,10,0,0,1,1,8,3,4,0,0,16,0,0,0,0,0,1,0,16,20,0,25,2,0,1,0,8,2,1,13,1,0,1,0,8,1,10,0,0,0,0,2,1,0,4,1,1,0,11,20,0,0,1,0,11,0,0,1,0,1,1,0,10,0,0,4,1,0,2,10,9,12,1,10,1,0,0,0,1,11,11,0,13,1,13,1,0,6,0,1,3,1,0,13,12,0,2,0,12,0,2,1,2,cluster3
Redcode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster4
Kotlin,0,2,0,1,1,1,0,2,0,3,0,1,1,2,0,7,1,2,0,0,2,1,1,1,0,1,4,0,1,2,1,2,1,0,0,0,0,0,1,2,2,0,1,0,0,1,7,0,1,2,0,0,1,1,1,1,2,9,2,0,2,2,2,2,0,0,6,1,2,0,1,1,0,1,0,1,0,1,1,2,0,1,0,1,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,2,1,0,0,2,1,2,0,1,1,0,0,2,4,0,0,1,1,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,1,15,0,0,2,1,0,0,2,0,48,5,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,1,0,2,3,0,11,1,0,1,0,1,0,1,5,1,0,1,0,1,1,2,0,0,0,4,0,0,0,1,1,1,0,2,2,0,0,2,0,4,0,0,1,0,0,1,0,2,0,0,1,1,0,0,2,1,2,1,2,1,0,0,0,1,5,2,0,2,1,2,1,0,2,0,1,0,1,0,2,2,0,0,0,2,0,1,1,2,cluster11
Batchfile,1,8,0,19,5,1,4,15,0,34,13,1,40,163,7,459,1,9,5,32,52,33,1,1,24,1,44,110,1,67,1,8,1,10,1,6,2,1,2,39,117,0,1,0,3,4,476,0,1,439,10,2,1,7,40,11,382,537,16,6,22,138,13,8,24,0,159,6,8,8,11,0,4,1,1,46,0,6,7,8,0,3,1,6,1,0,11,0,7,0,0,7,0,2,0,1,7,1,6,67,2,1,1,7,8,3,1,11,10,8,24,0,12,1,24,0,8,358,5,0,15,189,0,68,1,2,0,5,11,5,0,1,5,1,12,9,0,20,11,4,4,1,9,1,8,1,3,0,17,4,2,1,317,25,20,13,8,2,3,10,0,5,1828,13,9,1,1,8,24,44,11,26,24,2,0,0,2,0,5,6,188,328,0,672,10,0,23,0,15,85,3,51,1,0,1,1,7,1,9,3,4,12,36,26,0,0,38,2,1,2,33,59,0,3,78,0,14,1,1,1,1,7,17,1,8,2,0,3,2,0,2,57,8,37,1,24,1,1,2,0,2,62,16,0,60,1,18,33,2,24,0,41,106,2,16,23,103,5,2,0,11,15,47,1,33,cluster13
Thrift,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,18,0,0,0,0,6,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,24,0,0,0,0,0,0,16,12,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,13,84,0,0,0,0,0,1,0,3,0,0,0,0,0,0,5,0,3,12,0,40,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,1,0,0,cluster4
F#,0,0,0,0,1,0,0,0,0,0,1,0,1,4,0,5,0,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,0,0,6,0,0,0,1,1,0,2,5,0,0,2,13,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,9,0,48,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,6,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,2,0,0,0,4,2,0,0,1,0,0,0,1,cluster4
Hy,0,1,0,3,1,1,0,1,0,1,2,1,2,2,0,3,1,2,0,0,2,0,1,1,0,1,3,0,1,1,1,1,1,0,2,0,0,2,1,1,1,0,1,0,0,3,4,0,1,5,0,0,1,1,0,1,2,4,0,0,3,1,1,1,0,1,5,2,3,0,2,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,1,2,0,0,2,0,0,1,1,0,0,1,1,0,0,1,1,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,4,0,0,1,1,0,0,1,0,1,1,0,1,12,1,0,1,5,0,2,2,0,0,2,1,0,1,0,2,2,0,6,3,2,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,3,2,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,1,1,0,0,2,0,1,1,1,1,0,0,0,1,0,2,0,1,1,3,1,0,0,0,1,0,1,0,2,1,0,0,0,4,0,1,1,3,cluster8
Opa,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,2,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,2,0,1,2,0,0,1,1,0,1,1,2,0,0,1,2,1,1,0,0,1,2,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,2,0,0,1,2,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,2,0,0,1,1,0,0,1,0,1,1,0,0,1,4,0,1,2,0,0,2,0,0,0,0,0,1,0,2,2,0,2,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,2,0,0,2,0,1,1,1,1,0,0,0,1,0,1,0,1,1,2,2,0,0,0,1,0,1,0,2,1,0,0,0,2,0,1,1,1,cluster8
Eiffel,0,8,0,1,2,0,0,8,0,0,1,0,8,10,1,8,0,8,1,1,9,4,0,0,0,0,9,0,0,8,0,8,0,0,0,0,0,0,0,8,10,0,0,0,0,0,8,0,0,8,0,1,0,1,8,2,10,9,0,1,9,8,8,8,0,0,9,0,9,0,0,0,0,0,0,0,0,0,8,8,0,0,0,1,0,0,8,0,8,1,1,8,0,0,0,0,0,0,7,9,0,1,0,0,8,0,0,0,8,0,0,0,8,0,8,0,8,2,1,0,5,10,0,0,0,2,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,8,1,1,0,8,0,2,9,0,1,0,8,0,1,8,0,0,0,0,20,0,1,1,2,8,0,0,0,0,0,0,0,8,10,0,10,1,0,0,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,2,0,0,0,0,0,0,0,8,8,0,0,0,0,5,0,0,1,0,0,1,0,8,0,0,0,0,0,0,9,8,8,0,8,0,0,0,0,0,9,9,0,8,0,8,1,0,5,0,2,2,0,0,9,8,0,2,0,9,0,2,0,2,cluster2
VimL,0,1,0,2,4,1,0,1,0,7,0,1,0,63,0,56,1,2,0,6,13,2,1,1,2,1,11,15,1,11,1,2,1,3,0,1,0,0,1,8,18,1,1,0,1,2,66,0,1,95,2,0,1,2,2,2,72,46,2,1,6,9,3,1,2,0,69,2,2,1,3,0,0,1,0,7,0,1,0,1,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,19,1,0,0,1,0,0,0,0,1,4,4,0,4,1,13,1,0,66,1,0,2,27,0,6,1,1,0,2,1,1,0,0,4,0,2,6,0,2,2,0,0,0,1,0,0,0,1,0,3,1,1,1,22,4,1,3,2,0,0,3,0,1,24,0,0,1,1,0,632,35,4,2,7,0,0,0,0,0,1,3,26,46,0,218,2,0,4,0,1,3,1,3,1,0,1,0,0,1,1,0,0,0,5,3,2,0,8,1,1,0,3,28,3,3,21,0,7,0,0,1,0,1,5,0,2,0,0,2,1,0,0,14,2,5,1,3,1,1,2,0,1,5,1,0,13,1,12,4,0,0,0,9,13,3,1,5,10,6,0,0,5,0,18,1,7,cluster7
'Emacs Lisp',0,1,0,10,5,1,11,1,0,6,7,1,5,77,0,75,1,3,3,14,28,5,2,1,3,1,11,21,1,10,1,2,1,5,2,3,1,3,1,12,39,1,1,0,2,7,78,0,1,101,0,1,1,6,1,7,91,74,1,6,13,18,6,1,3,3,58,6,4,5,9,0,0,1,0,24,0,2,0,1,0,1,1,3,1,0,3,0,1,1,1,0,0,1,0,4,4,1,0,13,2,2,0,2,0,1,1,3,1,6,6,0,5,1,23,3,0,85,4,1,9,46,0,13,1,2,0,5,2,1,0,1,4,1,6,5,0,3,0,1,0,0,1,0,1,0,1,1,7,2,2,2,43,8,6,5,2,3,0,4,0,1,44,1,0,5,2,1,35,454,5,10,19,0,0,2,2,0,2,4,32,67,0,147,7,2,13,1,3,9,2,8,1,0,1,1,0,1,1,0,0,0,12,4,3,0,7,1,1,1,6,19,1,0,22,0,9,1,1,1,0,1,10,0,1,1,0,2,3,0,0,41,4,16,1,3,1,0,2,1,3,11,4,0,6,1,12,12,0,3,0,18,35,3,1,15,10,2,0,1,14,10,22,1,26,cluster5
Scilab,0,0,0,3,2,0,1,0,0,2,1,0,2,27,0,7,0,0,2,3,5,2,0,0,3,0,5,5,0,2,0,0,0,5,0,1,0,0,0,3,27,0,0,0,1,0,15,0,0,27,0,1,0,1,2,4,28,10,0,1,7,5,1,0,2,0,6,1,0,0,1,0,0,0,0,9,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,31,3,0,3,24,0,3,1,1,0,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,5,11,3,3,0,1,0,0,0,0,11,0,0,0,0,1,4,5,74,5,2,0,0,0,1,0,0,5,5,30,0,32,3,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,14,0,0,1,0,2,10,19,12,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,3,0,4,0,0,0,0,0,2,1,0,0,0,2,11,0,1,0,15,16,1,1,2,0,0,0,0,2,1,25,0,9,cluster6
GAP,0,0,0,5,5,0,1,0,0,6,3,4,4,25,0,27,0,3,4,7,9,2,1,0,1,0,10,7,0,6,0,0,0,3,2,1,0,2,0,9,17,0,0,0,2,2,34,0,0,28,0,1,0,4,1,6,28,31,0,2,3,10,2,0,7,0,16,1,3,1,2,0,3,0,0,9,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,1,0,2,4,0,0,7,0,1,0,0,0,0,1,5,1,0,3,0,0,0,8,0,0,30,2,0,3,21,0,3,0,2,0,2,1,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,9,1,2,0,40,6,4,5,0,3,0,0,0,0,26,3,0,2,0,2,2,10,5,106,6,0,0,2,2,0,3,5,16,28,0,48,5,2,8,1,0,1,1,8,0,0,0,0,0,0,0,0,0,0,16,6,0,0,1,0,0,1,3,6,0,1,21,0,3,1,0,1,0,0,3,0,0,0,0,0,0,0,0,7,0,4,0,6,0,0,0,0,1,7,2,0,0,0,6,10,0,3,0,16,15,2,4,2,2,0,0,1,4,3,20,0,14,cluster10
Haskell,1,9,0,4,6,2,2,10,0,2,1,5,10,40,1,47,1,16,1,4,20,5,1,1,2,1,29,11,1,14,1,14,1,1,1,1,0,0,1,19,20,1,1,0,1,2,64,0,1,65,2,0,1,2,9,2,56,53,0,3,23,31,10,10,1,0,51,4,11,0,2,0,0,2,0,6,0,2,10,10,0,1,1,1,2,0,19,1,10,1,0,9,0,1,0,0,1,0,7,28,1,0,0,1,8,0,1,0,10,1,0,0,19,1,24,0,8,48,2,0,8,28,0,3,1,1,0,1,9,1,0,0,9,0,5,4,0,6,0,0,0,0,10,0,1,0,3,1,20,5,2,1,53,3,9,13,2,2,0,16,0,2,24,0,2,2,2,8,7,19,2,6,394,0,0,0,1,0,1,1,36,50,0,81,4,0,3,0,9,2,1,14,1,0,1,0,8,1,10,0,0,0,3,5,1,1,6,1,1,1,11,35,0,0,4,0,20,1,0,1,0,1,3,0,10,2,0,6,2,2,2,27,19,17,1,19,1,0,0,0,1,11,15,0,22,1,29,10,0,6,0,9,8,2,0,17,14,0,3,0,17,3,9,2,10,cluster3
LilyPond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,cluster4
Gosu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster14
Fancy,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,4,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,cluster1
'1C Enterprise',0,0,0,2,0,0,1,0,0,1,2,0,2,1,0,2,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,2,0,0,2,0,0,0,1,0,1,2,2,0,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,2,1,2,1,0,0,1,6,0,0,1,1,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,1,1,1,0,2,cluster6
Xtend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster4
PigLatin,0,1,0,1,1,1,0,1,0,2,0,1,0,5,0,8,1,1,0,0,3,0,1,1,0,1,3,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,6,0,1,12,0,0,1,1,0,1,5,7,0,0,1,1,1,1,1,0,3,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,4,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,11,0,0,1,1,0,0,1,0,1,5,5,0,1,1,0,1,2,0,3,1,0,0,0,0,0,28,0,3,4,0,11,1,0,1,0,0,0,1,2,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,2,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,3,1,1,1,2,0,0,0,1,0,2,1,1,cluster8
GDB,0,0,0,2,0,0,5,0,0,1,0,0,1,18,0,6,0,0,1,2,2,0,0,0,1,0,1,3,0,0,0,0,0,2,0,1,0,0,0,1,13,0,0,0,1,0,9,0,0,15,0,0,0,2,0,2,18,9,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,18,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,8,1,1,0,2,0,0,0,0,6,0,0,0,0,0,3,4,5,5,1,0,0,0,1,0,0,50,6,17,0,25,2,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,1,0,0,0,7,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,13,4,2,0,1,0,0,0,1,0,2,13,0,4,cluster10
PHP,0,9,3,19,5,1,7,31,0,25,7,5,12,234,7,1348,1,15,1,14,37,9,2,1,9,1,38,38,1,42,2,15,1,7,1,8,0,0,1,35,73,1,1,1,2,2,1561,0,1,353,38,0,1,6,19,3,247,1010,0,4,35,98,12,10,33,0,262,8,10,3,4,1,1,1,1,30,1,3,8,10,1,1,1,3,1,1,20,9,10,2,0,9,1,2,0,0,5,0,7,51,1,0,0,2,8,5,1,2,12,3,6,0,16,1,29,4,10,240,4,1,13,111,0,20,1,1,0,3,11,1,0,0,9,0,10,11,1,4,2,0,5,0,10,0,4,2,3,0,25,4,3,2,219,18,9,13,7,1,1,16,1,2,188,3,5,2,2,8,26,32,5,16,36,0,1,0,1,1,3,6,6960,198,0,763,5,0,13,0,38,521,2,23,1,0,1,0,8,3,10,1,0,1,19,82,1,1,62,2,1,1,62,83,3,2,73,0,25,1,0,1,1,4,7,47,11,0,0,5,9,0,4,30,10,27,1,24,1,2,0,0,3,24,17,0,66,1,33,25,1,9,0,23,53,2,20,20,45,14,5,0,23,7,31,1,27,cluster7
